tweetid,status,created_at,userid,nickname,status_count,verified,verified_type,follower_count,gender,rank,reposts_count,like_count,follower_count,follow_count,comments_count
4092484014021500,对于这个辱母案你们怎么看 刺死辱母者案：“士可杀不可辱”像个笑话 ​,Mon Apr 03 16:21:26 +0800 2017,4092484014021500,带头姐,20, false,-1,7,f,9,0,1,7,40,0
4089587599265665,#人民日报评辱母杀人案# 看见自己的主人被欺负，连一只小狗都会不顾一切冲出来保护主人，那是我们口中所说的畜生。换作人来做这件事就成了犯罪，让人民站出来保卫祖国的是国家，助长黑社会风气坐视不管的也是国家。这根本不是我们所热爱的中国。警察这种神圣的职位不屑扣在那些渎职的人的头上，家这种温暖的词汇更不屑去形容一个人性冰冷的国家。希望以后再也不会发生类似的事情，然而如果不幸发生，我相信还会出现无数个于欢，接受法律的制裁，永远不认同法律得冷漠。 青岛·台东,Sun Mar 26 16:32:07 +0800 2017,4089587599265665,超级可爱的李欣,691, false,-1,1735,f,30,2,32,1735,311,11
4089896861323776,#辱母杀人案#  看了朋友的链接 事情的经过让我直呼  难道不是正当的防卫吗？ 是任何人都会尽全力去保护自己的母亲很气愤   天啊 想说杀人有罪 但换作是我 我相信我也会像于欢这么做 一定会！！！ ​,Mon Mar 27 13:01:02 +0800 2017,4089896861323776,不止是加1,80, false,-1,149,f,17,5,16,149,307,17
4091330042321139,【微博一景】不管是扛扳手的还是拿教鞭的，不管是演戏的还是街边卖红薯的…都在拿最初一篇错误陈述关键细节的文章当证据、做基础，大打口水仗!就不说还有些被赤裸裸逼着、摁着站队的～辱母杀人、领导先走、我爸是李刚…至于【“真理”之后的真相】则无人问津… ​,Fri Mar 31 11:55:59 +0800 2017,4091330042321139,北京麦子2010,16223, false,220,861950,m,39,12,38,861950,166,5
4089518380465207,【山东高院通报辱母杀人案情况：已受理当事人上诉】山东高院回应已经受理于欢等人提出的上诉，正在全面审查案卷，将于近日通知双方律师阅卷，听取意见。法院将按照法定程序予以审理。 ​​​#刺死辱母者# ​,Sun Mar 26 11:57:04 +0800 2017,4089518380465207,中国新闻周刊,94810, true,3,37595023,m,43,116,310,37595023,2061,269
4089504732453375,今天起来大家对辱母案的讨论刷屏了…昨晚看完文章时，脑海只有五个字：辱母者当诛！一个社会，受侮辱和受伤害到这种程度，还不能声张正义的话，那法律就只不过是权势者手中的玩物，成为一个笑话。或者如恩格斯所言:犯罪是孤立的个人反对统治关系的斗争。通过舆论只是为了施压，应该对警察的执法不当提请相应的国家赔偿。#刺死辱母者#,Sun Mar 26 11:02:50 +0800 2017,4089504732453375,张瑶飞,21074, true,0,14398,m,40,6,4,14398,5434,1
4089973080580227,《南方周末》沉寂了好多年，此次《刺死辱母者》再次让人眼前一亮，但可想而知这家报纸和作者正承受巨大压力。在当前环境下做舆论监督，要有革命先烈一样的勇气！对媒体和记者来说，有时代价会很高！@南方周末 ​,Mon Mar 27 18:03:53 +0800 2017,4089973080580227,高立东-刀尖舞者,7060, true,0,5465,m,39,37,26,5465,4336,5
4089496280575372,本来没济南公安什么事，非要在风口浪尖时主动把火引到自己身上，而且反复地引，让人费思量。是不是济南公安故意出来堵枪眼、用自身吸引舆情和愤怒，转移大家的注意力？如果真是这样，那济南公安真是太敢于为兄弟市挡子弹啦！可这样对那个舆情也是于事无补啊，不是白牺牲吗？#刺死辱母者被判无期# ​,Sun Mar 26 10:29:15 +0800 2017,4089496280575372,书香满心,12072, true,0,192767,m,36,11,41,192767,846,17
4090772766330573,#刺死辱母者被判无期# 这段视频，关于#于欢案二审# 的呼于，支持的转发出去，于欢应当轻判！ 秒拍视频 . ​,Wed Mar 29 23:01:33 +0800 2017,4090772766330573,上饶趣事汇,9512, true,0,146904,m,36,303,469,146904,326,348
4089861386908093,【辱母案”借钱方涉多起民间借贷案 已有10余人被抓】3月26日，聊城警方内部人士证实，吴学占及其黑恶势力团伙大部分成员已被抓，时间是2016年8月。这位人士透露一共抓了10多人，是山东省厅指令聊城市东昌府分局“异地办理”的。而吴学占团伙的主要涉案地点，是相邻的冠县。起底辱母案催债方:涉多起借贷 ​,Mon Mar 27 10:40:03 +0800 2017,4089861386908093,新浪江苏,39045, true,3,831895,f,40,1,11,831895,3947,6
4089656272889907,今天我分析王宝强和马蓉事件关键人物也是刘斌和王丽君的关键人物，大家应该知道是谁吧？对的就是宋喆。还有我想评价一下我对辱母案的看法和萨德入韩影响的中国周边包括日本和台湾，朝鲜等国的反应。我先分析宋喆然后在一一讲解。宋喆的宋和喆的涵义宋字宝盖头加个木意思是宝代表家木加一笔是个本分的 ​,Sun Mar 26 21:05:00 +0800 2017,4089656272889907,飞翔的双鱼的我,317, false,-1,1386,m,13,19,2,1386,2213,56
4101907284393994,#辱母杀人案进展#若非微博曝光，此案早已不了了之。所以粉饰天平者，还是尽量少些吧！中国需要敢于积极发声的公民，才能逐步走向正途。 ​,Sat Apr 29 16:26:09 +0800 2017,4101907284393994,律师杨春祥,7669, true,0,11921,m,33,3,59,11921,1651,7
4089607329343450,辱母杀人案的判决书在此，“辱母杀人”案判决书全文！（部分媒体又虚构事实）最高检急派专员去调查， 网上发酵其说不一， 某些媒体的说法有待验证。期弄清事实再继续讨论。 ​,Sun Mar 26 17:50:31 +0800 2017,4089607329343450,司马南,30953, true,0,1035326,m,43,144,63,1035326,2070,192
4089523568793581,【儿子刺死辱母者被判无期 聊城“辱母杀人案”一审判决书全文披露】@法制日报 今日披露于欢案判决书全文，图6—8为证人证言、被害人陈述、被告人供述和辩解。建议全文阅读↓山东聊城“辱母杀人案”一审判决书全文披露 ​,Sun Mar 26 12:17:41 +0800 2017,4089523568793581,成都商报,91103, true,3,9077870,f,42,75,110,9077870,7212,228
4089631757260571,山东辱母杀人案，反映了当下中国很多问题：经济下行压力大，民营企业融资难，县市非法集资多，高利贷猖獗，土生土长的房产商涉黑，基层治理失序，警察渎职不作为，法院判决偏偏对弱者严厉……更重要的是，这样的情景，不独存在于山东，而是很多地方。 ​,Sun Mar 26 19:27:34 +0800 2017,4089631757260571,Citizen1992,1246, false,-1,402,m,14,5,7,402,993,1
4089690682661565,今晚费了点眼力和时间，认真看了《辱母杀人案》的相关报道和判决书，判决书中对其母受辱之经过都没有如实表述，避重就轻，还能期待如实量刑吗?这个审判长你判案时在想什么呢?你被什么所引导?要是没有舆论的压力，最高检能出动吗?山东，聊城，驴，于欢，新一周的办公室话题即将开启。我不认为于欢应判无罪，只觉量刑不公，太重，最终杀人诱因无人关心梳理，希望最高检的法官脑子比驴民好使。,Sun Mar 26 23:21:44 +0800 2017,4089690682661565,瞌睡兔2012,3734, false,-1,266,f,32,4,37,266,383,0
4089514719018990,#杀姐姐讲面试##积累笔试素材# 【法治金句】面试申论可以用的噢～被“辱母杀人案”刷屏了，你的看法是什么呢？不过读完这些句子，会有感悟～ ​,Sun Mar 26 11:42:31 +0800 2017,4089514719018990,腰果公考杀姐姐,2401, true,0,58193,m,32,205,159,58193,142,18
4090600393016034,【古代“正当防卫”杀人怎么办】#刺死辱母者#案中于欢是否为“正当防卫”是舆论焦点。唐律中就有关于“正当防卫”的条文，夜晚打死无故闯入家中的人属无罪，这条律法贯穿汉至清代。中国古代刑法史上有哪些&quot;杀人不偿命&quot;的案件？网页链接于欢是否是正当防卫，你怎么看？刺死辱母者 ​,Wed Mar 29 11:36:36 +0800 2017,4090600393016034,新浪评论,22060, true,3,679397,m,39,11,8,679397,581,31
4090743267643207,#研读#为什么说《刺死辱母者》不是一篇好新闻 ​,Wed Mar 29 21:04:20 +0800 2017,4090743267643207,新闻传播学研,11926, false,-1,104172,m,41,95,163,104172,1364,49
4101841510248784,最近很多人都说网易编辑做了个标题党，拿了个奖，好像有点不服气的意思。然而那个标题比《刺死辱母者》更通俗易懂，更能吸引读者关注，网友转发分享的积极性自然更高。可以说是准确把握了新闻传播规律，把好新闻有效扩散出去，发挥了一个编辑真正的工作价值。好的标题是需要思想、判断力和创意力的，不是那么容易的。#真正标题党#,Sat Apr 29 12:04:47 +0800 2017,4101841510248784,三川百合,453, false,-1,81,m,14,0,0,81,178,0
4089546419954078,#人民日报评辱母杀人案#请评评济南公安的这两句话，是说人民是卢警察是大巴，我们民众没有说话的权利？ ​,Sun Mar 26 13:48:29 +0800 2017,4089546419954078,情报科DIEOR,110, false,-1,41,m,9,1,13,41,187,2
4089585115441083,母辱不卫，国辱何为？#辱母案# 正义终将会到来。身为山东人，我为聊城警察和法院感到耻辱！ ​,Sun Mar 26 16:22:15 +0800 2017,4089585115441083,石易矗v,111, true,0,308,m,19,1,16,308,77,6
4089924460948273,#江淮警事##宣州警事##宣城身边事# 【山东辱母案追踪】中国司法在倾听、在改变，同时没有慌乱，没有退缩，没有冒进，她在你我的助推下健步前行——不会辜负国家与社会，也不会辜负在法治事件中发声的你。 作者：长安君，长安剑 宣城 ​,Mon Mar 27 14:50:41 +0800 2017,4089924460948273,宣州治安在线,579, true,1,23540,m,18,1,5,23540,345,1
4089538629943718,春芽幼儿园，辱母案连续接着来总觉得后面还有更大的 ​,Sun Mar 26 13:17:33 +0800 2017,4089538629943718,熊阿喵今天想吃竹子,8118, false,-1,1495,m,36,2,1,1495,458,2
4102570676987514,No16《局外人》，加缪的成名作啊，抨击的是道德臆测代替客观的法律审判，主张让法律回归法律。而最近很火的山东辱母杀人案，社会更多呼吁的是考虑人性与道德的因素，力求轻判。虽然想不明白法律与道德的界定，但我觉得无论是否考虑道德因素，都应基于案件本身的客观事实，这个基准点不能错。 ​,Mon May 01 12:22:14 +0800 2017,4102570676987514,任老师很纯情,2274, false,-1,749,m,33,0,2,749,501,3
4094163869337443,#赤峰新鲜事#辱母案当事人4次报警同时还打了市长热线没人管导致于欢走头无路，精神接近崩溃用水果刀刺死恶霸三人受伤的惨案，还把于欢判了型，请问市长是为谁服务的，警察又是干嘛的。他们身为父母官不能保一方平安有责任吗？我认为恐怖事件的发生是不是因为政府不作为和法律的不公正给逼的。官员的不作为和渎职比恐怖分子更可怕。,Sat Apr 08 07:36:35 +0800 2017,4094163869337443,何凤春6090924429,128, false,-1,16,m,9,0,0,16,48,0
4089599280489733,【@易中天 这个和你讲的《古兰经》精神、《佛经》精神，根本就矛盾啊】易中天：血性男儿哪有罪？刺死辱母者既是正当防卫，更是见义勇为。 “因此，恳请上级法院将于欢无罪释放，恳请当地政府帮助于欢重振家业，以便他们还清债务。（除了欠高利贷，还欠了银行那么多债务、父亲姐姐跑路、涉嫌非法集资。就因为“受辱”才杀人，变成英雄了？）要知道，某些地方的宗教极端，就是“觉得信仰受到侮辱”，（不信教的人很难理解信教的人，对宗教的感情），然后不断走极端…… ”易中天：血性男儿哪有罪？刺死辱母者既是正当防卫，更是见义勇为！,Sun Mar 26 17:18:32 +0800 2017,4089599280489733,老李随想,44014, true,0,219451,m,38,23,64,219451,1437,149
